Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10863","","","None","r-ak.bstatic.com","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: NL
Locality: Amsterdam
Organization: Booking.com BV
Organization Unit: Booking.com BV
Common Name: r-ak-ru.bstatic.com

Issuer Name: 

Country: US
Organization: DigiCert Inc
Common Name: DigiCert SHA2 Secure Server CA

Serial Number: 0F 39 39 7D 49 C0 91 97 01 91 DE 96 1B BB 2D C1 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Oct 24 00:00:00 2018 GMT
Not Valid After: Feb 26 12:00:00 2020 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 C8 98 0A 15 0C C4 DA 79 38 EC 18 88 99 C6 2D A3 6A 15 84 
            37 C9 AE 74 FB 09 24 02 BA 22 76 A9 AF 4F 8D BE CA AB 7F 1E 
            B0 3C F9 98 C4 49 0F A6 CE 1B B7 E1 D2 8B 93 D2 C5 20 C6 38 
            C7 BC D9 F7 B1 A9 06 6B CC D2 D6 67 D9 5B BE 29 7F BF C0 4B 
            BA 2A 3C 60 7B 8E 12 3F 97 B9 90 5E AC 99 01 25 51 64 BC CC 
            72 1E D7 6B C7 38 00 F7 FA 2E 9F A6 6C 0C DD BB F8 0E 73 D4 
            43 40 01 35 EC 31 C7 C6 59 3E 17 45 79 00 CE 63 D5 AD 2C DD 
            1F B9 5D 61 4B 4B A1 91 14 4B 89 11 D5 B6 9C 90 A5 49 E6 10 
            DC 50 E7 27 B2 20 14 9F 8E 45 96 21 88 FC C4 65 E0 CB CB 25 
            E3 D5 79 D4 12 EE F3 95 8F A4 1A F5 20 22 68 7A AD 26 1C B9 
            A3 29 E7 44 93 A5 9E 63 43 4D 8D 43 E3 45 DB 87 D7 03 F1 8D 
            C6 DB FB B0 36 12 F8 49 C7 01 F7 9B 6F DA 1D C0 B3 E6 EA D7 
            70 D5 38 82 5F 0A F3 3B D7 04 46 ED E2 14 DE 10 C5 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 75 6E 47 07 E3 96 92 C1 6B 70 2C C7 0C 02 78 89 BC 6D 10 
           10 B1 11 EF 1F DB 8C 09 A2 92 75 59 33 A6 D2 DE 7B CB 9A 60 
           C1 27 7E 11 F6 A3 F3 05 A6 E1 FF 6B B0 CA 0E 0A FF 2C 18 D6 
           47 AD F0 09 86 5A 84 10 CF B4 3C 02 93 7F 22 9D DD C5 F6 79 
           7C 35 25 A6 4F 8E 60 3D 6F CC 6B 4F A5 B8 75 27 0A CC D2 AC 
           BA C9 32 87 4D 1B 06 07 CD EF 22 A5 FA 07 AE 45 DB 7C 6B 16 
           34 D3 37 5D C5 F7 17 61 26 3D 1B DE 90 AA C8 A3 D7 FD 47 F0 
           E7 C0 9B 56 A9 E9 52 16 27 C8 B6 00 A1 03 81 34 63 E9 06 60 
           9B CB 55 F7 FF D5 C9 9F 77 7B F5 D5 AE D0 F2 58 C2 7E 80 3A 
           91 14 E3 3B C7 3F 9E A5 7F CC 89 9C 38 18 8A 96 DB 17 FA EB 
           DC E5 88 6F 21 69 5F 8F 17 B4 9C 65 51 D3 8C 8A CA AD D5 90 
           7D 9F DD 1C 2B E2 01 7F 1C AE 1F 4D BC CB 21 3E F3 D0 3E A9 
           7E 50 7B EA 23 C5 A3 5A BA F8 D5 90 13 D6 D0 96 7B 

Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 0F 80 61 1C 82 31 61 D5 2F 28 E7 8D 46 38 B4 2C E1 C6 D9 E2 


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: FB 85 B8 06 D4 45 A1 F0 81 AB 3E 61 62 83 47 F5 2F 5D 83 9E 


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: r-ak-ru.bstatic.com
DNS: r-ak.bstatic.com


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: CRL Distribution Points (2.5.29.31)
Critical: 0
URI: http://crl3.digicert.com/ssca-sha2-g6.crl
URI: http://crl4.digicert.com/ssca-sha2-g6.crl


Extension: Policies (2.5.29.32)
Critical: 0
Policy ID #1: 2.16.840.1.114412.1.1
Qualifier ID #1: Certification Practice Statement (1.3.6.1.5.5.7.2.1)
CPS URI: https://www.digicert.com/CPS
Policy ID #2: 2.23.140.1.2.2


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Online Certificate Status Protocol
URI: http://ocsp.digicert.com
Method#2: Certificate Authority Issuers
URI: http://cacerts.digicert.com/DigiCertSHA2SecureServerCA.crt


Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: 1.3.6.1.4.1.11129.2.4.2
Critical: 0
Data: 04 82 01 6B 01 69 00 76 00 A4 B9 09 90 B4 18 58 14 87 BB 13 
      A2 CC 67 70 0A 3C 35 98 04 F9 1B DF B8 E3 77 CD 0E C8 0D DC 
      10 00 00 01 66 A6 00 78 B6 00 00 04 03 00 47 30 45 02 20 5F 
      A1 7F 21 EC EC B0 12 91 8C 3D 7C 59 B2 A9 9B C4 09 48 8B CA 
      1E 75 56 55 13 63 0B 96 A4 9F A0 02 21 00 AE D3 E4 2E 4D 2C 
      B6 3C 07 25 66 46 D3 37 25 B1 18 2D A4 A4 FA A7 C7 F2 54 65 
      5E 2B B7 81 9F 9B 00 77 00 87 75 BF E7 59 7C F8 8C 43 99 5F 
      BD F3 6E FF 56 8D 47 56 36 FF 4A B5 60 C1 B4 EA FF 5E A0 83 
      0F 00 00 01 66 A6 00 79 93 00 00 04 03 00 48 30 46 02 21 00 
      CD 64 A8 E3 B0 F6 42 4A 07 9D 4C 73 EE 0C 2A 46 11 CD 40 B9 
      14 71 B2 BE 45 EB 40 01 70 0C BA C4 02 21 00 F9 DA D3 52 AD 
      31 FD D6 E7 91 9B EB 1E F5 B8 6D FD B1 EE 43 47 87 28 3F 42 
      D6 F5 5D C7 F4 00 F4 00 76 00 EE 4B BD B7 75 CE 60 BA E1 42 
      69 1F AB E1 9E 66 A3 0F 7E 5F B0 72 D8 83 00 C4 7B 89 7A A8 
      FD CB 00 00 01 66 A6 00 79 03 00 00 04 03 00 47 30 45 02 21 
      00 F2 91 06 2F F8 A9 EE 30 0B EE 63 5A 92 72 E6 CA ED 40 0C 
      8A FE 17 5F 62 1F 0E D8 FF 0F 35 65 4A 02 20 65 9E 56 3C 29 
      76 FF 2E C3 98 0F 62 03 B1 9D FD 97 19 0C 6F D1 6B F9 41 C4 
      1C 15 EE 33 53 4A E0 


Fingerprints : 

SHA-256 Fingerprint: DD D5 36 FE CA 5C 85 6C 72 B7 22 E3 97 BD 8C CC 93 0F B7 58 
                     47 8E B6 85 3B F1 3C 83 01 29 83 C3 
SHA-1 Fingerprint: 30 55 92 6E 16 58 EE 30 0A 1D E3 93 5A DC E3 52 1F 38 86 83 
MD5 Fingerprint: 31 D7 00 70 5D 81 15 39 BD 29 93 79 B1 F4 00 FF 

"
"11219","","","None","r-ak.bstatic.com","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","r-ak.bstatic.com","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11239","","","None","r-ak.bstatic.com","tcp","443","Web Server Crafted Request Vendor/Version Information Disclosure","The remote host is running a web server that may be leaking information.","The web server running on the remote host appears to be hiding its version
or name, which is a good thing. However, using a specially crafted request,
Nessus was able to discover the information.","No generic solution is known. 
Contact your vendor for a fix or a workaround.","","
After sending this request :
HELP


Nessus was able to gather the following information from the web server :
AkamaiGHost"
"11936","","","None","r-ak.bstatic.com","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

 
The remote host is running Linux Kernel 2.6"
"19506","","","None","r-ak.bstatic.com","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 8.0.1
Plugin feed version : 201811162251
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Basic Network Scan
Scanner IP : 192.168.1.148
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 4
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2018/11/17 16:06 +03
Scan duration : 2171 sec
"
"21642","","","None","r-ak.bstatic.com","udp","5060","Session Initiation Protocol Detection","The remote system is a SIP signaling device.","The remote system is running software that speaks the Session
Initiation Protocol (SIP).

SIP is a messaging protocol to initiate communication sessions between
systems.  It is a protocol used mostly in IP Telephony networks /
systems to setup, control, and teardown sessions between two or more
systems.","If possible, filter incoming connections to the port so that it is
used only by trusted sources.","https://en.wikipedia.org/wiki/Session_Initiation_Protocol","
Nessus found an unidentified SIP service.
"
"21642","","","None","r-ak.bstatic.com","udp","5061","Session Initiation Protocol Detection","The remote system is a SIP signaling device.","The remote system is running software that speaks the Session
Initiation Protocol (SIP).

SIP is a messaging protocol to initiate communication sessions between
systems.  It is a protocol used mostly in IP Telephony networks /
systems to setup, control, and teardown sessions between two or more
systems.","If possible, filter incoming connections to the port so that it is
used only by trusted sources.","https://en.wikipedia.org/wiki/Session_Initiation_Protocol","
Nessus found an unidentified SIP service.
"
"21642","","","None","r-ak.bstatic.com","udp","5070","Session Initiation Protocol Detection","The remote system is a SIP signaling device.","The remote system is running software that speaks the Session
Initiation Protocol (SIP).

SIP is a messaging protocol to initiate communication sessions between
systems.  It is a protocol used mostly in IP Telephony networks /
systems to setup, control, and teardown sessions between two or more
systems.","If possible, filter incoming connections to the port so that it is
used only by trusted sources.","https://en.wikipedia.org/wiki/Session_Initiation_Protocol","
Nessus found an unidentified SIP service.
"
"21643","","","None","r-ak.bstatic.com","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.1.0/apps/ciphers.html
http://www.nessus.org/u?3a040ada","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-GCM(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-GCM(256)         Mac=SHA384  
    ECDHE-RSA-CHACHA20-POLY1305  Kx=ECDH        Au=RSA      Enc=ChaCha20-Poly1305(256)  Mac=SHA256  
    RSA-AES128-SHA256            Kx=RSA         Au=RSA      Enc=AES-GCM(128)         Mac=SHA256  
    RSA-AES256-SHA384            Kx=RSA         Au=RSA      Enc=AES-GCM(256)         Mac=SHA384  
    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    ECDHE-RSA-AES128-SHA256      Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA256  
    ECDHE-RSA-AES256-SHA384      Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA384  
    RSA-AES128-SHA256            Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA256  
    RSA-AES256-SHA256            Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA256  


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    ECDHE-RSA-AES128-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    ECDHE-RSA-AES256-SHA         Kx=ECDH        Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   
    AES128-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(128)         Mac=SHA1   
    AES256-SHA                   Kx=RSA         Au=RSA      Enc=AES-CBC(256)         Mac=SHA1   

The fields above are :

  {OpenSSL ciphername}
  Kx={key exchange}
  Au={authentication}
  Enc={symmetric encryption method}
  Mac={message authentication code}
  {export flag}
"
"22964","","","None","r-ak.bstatic.com","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
"
"22964","","","None","r-ak.bstatic.com","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","r-ak.bstatic.com","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1."
"24260","","","None","r-ak.bstatic.com","tcp","80","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 301 Moved Permanently

Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Server: AkamaiGHost
  Content-Length: 0
  Location: https://r-ak.bstatic.com/
  Date: Sat, 17 Nov 2018 13:38:18 GMT
  Connection: keep-alive
  
Response Body :

"
"24260","","","None","r-ak.bstatic.com","tcp","443","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 301 Moved Permanently

Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : (Not implemented)
Headers :

  Content-Length: 0
  Location: https://www.booking.com/?cdn=1
  Date: Sat, 17 Nov 2018 13:38:19 GMT
  Connection: keep-alive
  Strict-Transport-Security: max-age=15768000
  
Response Body :

"
"25220","","","None","r-ak.bstatic.com","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"42822","","","None","r-ak.bstatic.com","tcp","443","Strict Transport Security (STS) Detection","The remote web server implements Strict Transport Security.","The remote web server implements Strict Transport Security (STS).
The goal of STS is to make sure that a user does not accidentally
downgrade the security of his or her browser.

All unencrypted HTTP connections are redirected to HTTPS.  The browser
is expected to treat all cookies as 'secure' and to close the
connection in the event of potentially insecure situations.","n/a","http://www.nessus.org/u?2fb3aca6","
The STS header line is :

Strict-Transport-Security: max-age=15768000
"
